date,geography,indicator,value
2015-02,Prince Edward Island,Labour force,12.2
2015-02,Prince Edward Island,Employment,10.4
2015-02,Prince Edward Island,Full-time employment,5.5
2015-02,Prince Edward Island,Part-time employment,5.0
2015-02,Prince Edward Island,Unemployment,1.7
2015-02,Prince Edward Island,Unemployment rate,13.9
2015-02,Prince Edward Island,Participation rate,67.8
2015-02,Prince Edward Island,Employment rate,57.8
2015-02,Nova Scotia,Population,110.8
2015-02,Nova Scotia,Labour force,74.8
2015-02,Nova Scotia,Employment,62.9
2015-02,Nova Scotia,Full-time employment,33.3
2015-02,Nova Scotia,Part-time employment,29.6
2015-02,Nova Scotia,Unemployment,11.8
2015-02,Nova Scotia,Unemployment rate,15.8
2015-02,Nova Scotia,Participation rate,67.5
2015-02,Nova Scotia,Employment rate,56.8
2015-02,New Brunswick,Population,84.4
2015-02,New Brunswick,Labour force,56.7
2015-02,New Brunswick,Employment,46.8
2015-02,New Brunswick,Full-time employment,27.6
2015-02,New Brunswick,Part-time employment,19.2
2015-02,New Brunswick,Unemployment,9.9
2015-02,New Brunswick,Unemployment rate,17.5
2015-02,New Brunswick,Participation rate,67.2
2015-02,New Brunswick,Employment rate,55.5
2015-02,Quebec,Population,954.8
2015-02,Quebec,Labour force,665.2
2015-02,Quebec,Employment,579.2
2015-02,Quebec,Full-time employment,252.7
2015-02,Quebec,Part-time employment,326.5
2015-02,Quebec,Unemployment,86.0
2015-02,Quebec,Unemployment rate,12.9
2015-02,Quebec,Participation rate,69.7
2015-02,Quebec,Employment rate,60.7
2015-02,Ontario,Population,1773.6
2015-02,Ontario,Labour force,1118.7
2015-02,Ontario,Employment,958.2
2015-02,Ontario,Full-time employment,446.8
2015-02,Ontario,Part-time employment,511.4
2015-02,Ontario,Unemployment,160.5
2015-02,Ontario,Unemployment rate,14.3
2015-02,Ontario,Participation rate,63.1
2015-02,Ontario,Employment rate,54.0
2015-02,Manitoba,Population,163.9
2015-02,Manitoba,Labour force,113.2
2015-02,Manitoba,Employment,100.6
2015-02,Manitoba,Full-time employment,57.5
2015-02,Manitoba,Part-time employment,43.0
2015-02,Manitoba,Unemployment,12.6
2015-02,Manitoba,Unemployment rate,11.1
2015-02,Manitoba,Participation rate,69.1
2015-02,Manitoba,Employment rate,61.4
2015-02,Saskatchewan,Population,135.9
2015-02,Saskatchewan,Labour force,94.1
2015-02,Saskatchewan,Employment,84.9
2015-02,Saskatchewan,Full-time employment,52.0
2015-02,Saskatchewan,Part-time employment,33.0
2015-02,Saskatchewan,Unemployment,9.2
2015-02,Saskatchewan,Unemployment rate,9.8
2015-02,Saskatchewan,Participation rate,69.2
2015-02,Saskatchewan,Employment rate,62.5
2015-02,Alberta,Population,519.2
2015-02,Alberta,Labour force,359.9
2015-02,Alberta,Employment,320.9
2015-02,Alberta,Full-time employment,199.8
2015-02,Alberta,Part-time employment,121.2
2015-02,Alberta,Unemployment,38.9
2015-02,Alberta,Unemployment rate,10.8
2015-02,Alberta,Participation rate,69.3
2015-02,Alberta,Employment rate,61.8
2015-02,British Columbia,Population,573.5
2015-02,British Columbia,Labour force,361.1
2015-02,British Columbia,Employment,320.8
2015-02,British Columbia,Full-time employment,174.5
2015-02,British Columbia,Part-time employment,146.2
2015-02,British Columbia,Unemployment,40.3
2015-02,British Columbia,Unemployment rate,11.2
2015-02,British Columbia,Participation rate,63.0
2015-02,British Columbia,Employment rate,55.9
2015-03,Canada,Population,4388.0
2015-03,Canada,Labour force,2883.7
2015-03,Canada,Employment,2521.5
2015-03,Canada,Full-time employment,1282.9
2015-03,Canada,Part-time employment,1238.6
2015-03,Canada,Unemployment,362.2
2015-03,Canada,Unemployment rate,12.6
2015-03,Canada,Participation rate,65.7
2015-03,Canada,Employment rate,57.5
2015-03,Newfoundland and Labrador,Population,57.8
2015-03,Newfoundland and Labrador,Labour force,38.8
2015-03,Newfoundland and Labrador,Employment,31.4
2015-03,Newfoundland and Labrador,Full-time employment,17.1
2015-03,Newfoundland and Labrador,Part-time employment,14.4
2015-03,Newfoundland and Labrador,Unemployment,7.4
2015-03,Newfoundland and Labrador,Unemployment rate,19.1
2015-03,Newfoundland and Labrador,Participation rate,67.1
2015-03,Newfoundland and Labrador,Employment rate,54.3
2015-03,Prince Edward Island,Population,17.9
2015-03,Prince Edward Island,Labour force,12.2
2015-03,Prince Edward Island,Employment,10.3
2015-03,Prince Edward Island,Full-time employment,5.6
2015-03,Prince Edward Island,Part-time employment,4.7
2015-03,Prince Edward Island,Unemployment,1.9
2015-03,Prince Edward Island,Unemployment rate,15.6
2015-03,Prince Edward Island,Participation rate,68.2
2015-03,Prince Edward Island,Employment rate,57.5
2015-03,Nova Scotia,Population,110.6
2015-03,Nova Scotia,Labour force,74.5
2015-03,Nova Scotia,Employment,64.2
2015-03,Nova Scotia,Full-time employment,33.5
2015-03,Nova Scotia,Part-time employment,30.7
2015-03,Nova Scotia,Unemployment,10.4
2015-03,Nova Scotia,Unemployment rate,14.0
2015-03,Nova Scotia,Participation rate,67.4
2015-03,Nova Scotia,Employment rate,58.0
2015-03,New Brunswick,Population,84.2
2015-03,New Brunswick,Labour force,56.4
2015-03,New Brunswick,Employment,47.5
2015-03,New Brunswick,Full-time employment,28.1
2015-03,New Brunswick,Part-time employment,19.3
2015-03,New Brunswick,Unemployment,9.0
2015-03,New Brunswick,Unemployment rate,16.0
2015-03,New Brunswick,Participation rate,67.0
2015-03,New Brunswick,Employment rate,56.4
2015-03,Quebec,Population,953.1
2015-03,Quebec,Labour force,668.4
2015-03,Quebec,Employment,582.2
2015-03,Quebec,Full-time employment,266.7
2015-03,Quebec,Part-time employment,315.4
2015-03,Quebec,Unemployment,86.3
2015-03,Quebec,Unemployment rate,12.9
2015-03,Quebec,Participation rate,70.1
2015-03,Quebec,Employment rate,61.1
2015-03,Ontario,Population,1772.4
2015-03,Ontario,Labour force,1107.1
2015-03,Ontario,Employment,951.9
2015-03,Ontario,Full-time employment,440.9
2015-03,Ontario,Part-time employment,510.9
2015-03,Ontario,Unemployment,155.3
2015-03,Ontario,Unemployment rate,14.0
2015-03,Ontario,Participation rate,62.5
2015-03,Ontario,Employment rate,53.7
2015-03,Manitoba,Population,163.8
2015-03,Manitoba,Labour force,113.7
2015-03,Manitoba,Employment,101.8
2015-03,Manitoba,Full-time employment,56.7
2015-03,Manitoba,Part-time employment,45.1
2015-03,Manitoba,Unemployment,11.9
2015-03,Manitoba,Unemployment rate,10.5
2015-03,Manitoba,Participation rate,69.4
2015-03,Manitoba,Employment rate,62.1
2015-03,Saskatchewan,Population,135.7
2015-03,Saskatchewan,Labour force,93.3
2015-03,Saskatchewan,Employment,84.2
2015-03,Saskatchewan,Full-time employment,51.2
2015-03,Saskatchewan,Part-time employment,33.0
2015-03,Saskatchewan,Unemployment,9.1
2015-03,Saskatchewan,Unemployment rate,9.8
2015-03,Saskatchewan,Participation rate,68.8
2015-03,Saskatchewan,Employment rate,62.0
2015-03,Alberta,Population,519.3
2015-03,Alberta,Labour force,360.3
2015-03,Alberta,Employment,325.1
2015-03,Alberta,Full-time employment,206.6
2015-03,Alberta,Part-time employment,118.5
2015-03,Alberta,Unemployment,35.2
2015-03,Alberta,Unemployment rate,9.8
2015-03,Alberta,Participation rate,69.4
2015-03,Alberta,Employment rate,62.6
2015-03,British Columbia,Population,573.3
2015-03,British Columbia,Labour force,358.9
2015-03,British Columbia,Employment,323.1
2015-03,British Columbia,Full-time employment,176.4
2015-03,British Columbia,Part-time employment,146.7
2015-03,British Columbia,Unemployment,35.8
2015-03,British Columbia,Unemployment rate,10.0
2015-03,British Columbia,Participation rate,62.6
2015-03,British Columbia,Employment rate,56.4
2015-04,Canada,Population,4384.8
2015-04,Canada,Labour force,2877.0
2015-04,Canada,Employment,2491.7
2015-04,Canada,Full-time employment,1294.4
2015-04,Canada,Part-time employment,1197.2
2015-04,Canada,Unemployment,385.3
2015-04,Canada,Unemployment rate,13.4
2015-04,Canada,Participation rate,65.6
2015-04,Canada,Employment rate,56.8
2015-04,Newfoundland and Labrador,Population,57.6
2015-04,Newfoundland and Labrador,Labour force,38.8
2015-04,Newfoundland and Labrador,Employment,31.0
2015-04,Newfoundland and Labrador,Full-time employment,18.0
2015-04,Newfoundland and Labrador,Part-time employment,13.0
2015-04,Newfoundland and Labrador,Unemployment,7.8
2015-04,Newfoundland and Labrador,Unemployment rate,20.1
2015-04,Newfoundland and Labrador,Participation rate,67.4
2015-04,Newfoundland and Labrador,Employment rate,53.8
2015-04,Prince Edward Island,Population,17.9
2015-04,Prince Edward Island,Labour force,12.3
2015-04,Prince Edward Island,Employment,10.2
2015-04,Prince Edward Island,Full-time employment,5.3
2015-04,Prince Edward Island,Part-time employment,4.9
2015-04,Prince Edward Island,Unemployment,2.1
2015-04,Prince Edward Island,Unemployment rate,17.1
2015-04,Prince Edward Island,Participation rate,68.7
2015-04,Prince Edward Island,Employment rate,57.0
2015-04,Nova Scotia,Population,110.4
2015-04,Nova Scotia,Labour force,73.5
2015-04,Nova Scotia,Employment,60.3
2015-04,Nova Scotia,Full-time employment,33.1
2015-04,Nova Scotia,Part-time employment,27.2
2015-04,Nova Scotia,Unemployment,13.2
2015-04,Nova Scotia,Unemployment rate,18.0
2015-04,Nova Scotia,Participation rate,66.6
2015-04,Nova Scotia,Employment rate,54.6
2015-04,New Brunswick,Population,84.1
2015-04,New Brunswick,Labour force,56.3
2015-04,New Brunswick,Employment,46.9
2015-04,New Brunswick,Full-time employment,28.8
2015-04,New Brunswick,Part-time employment,18.1
2015-04,New Brunswick,Unemployment,9.4
2015-04,New Brunswick,Unemployment rate,16.7
2015-04,New Brunswick,Participation rate,66.9
2015-04,New Brunswick,Employment rate,55.8
2015-04,Quebec,Population,951.6
2015-04,Quebec,Labour force,661.7
2015-04,Quebec,Employment,576.8
2015-04,Quebec,Full-time employment,275.0
2015-04,Quebec,Part-time employment,301.7
2015-04,Quebec,Unemployment,84.9
2015-04,Quebec,Unemployment rate,12.8
2015-04,Quebec,Participation rate,69.5
2015-04,Quebec,Employment rate,60.6
2015-04,Ontario,Population,1771.4
2015-04,Ontario,Labour force,1105.5
2015-04,Ontario,Employment,935.5
2015-04,Ontario,Full-time employment,449.7
2015-04,Ontario,Part-time employment,485.8
2015-04,Ontario,Unemployment,170.0
2015-04,Ontario,Unemployment rate,15.4
2015-04,Ontario,Participation rate,62.4
2015-04,Ontario,Employment rate,52.8
2015-04,Manitoba,Population,163.8
2015-04,Manitoba,Labour force,112.5
2015-04,Manitoba,Employment,99.4
2015-04,Manitoba,Full-time employment,57.9
2015-04,Manitoba,Part-time employment,41.5
2015-04,Manitoba,Unemployment,13.1
2015-04,Manitoba,Unemployment rate,11.6
2015-04,Manitoba,Participation rate,68.7
2015-04,Manitoba,Employment rate,60.7
2015-04,Saskatchewan,Population,135.5
2015-04,Saskatchewan,Labour force,93.5
2015-04,Saskatchewan,Employment,85.1
2015-04,Saskatchewan,Full-time employment,52.2
2015-04,Saskatchewan,Part-time employment,33.0
2015-04,Saskatchewan,Unemployment,8.4
2015-04,Saskatchewan,Unemployment rate,9.0
2015-04,Saskatchewan,Participation rate,69.0
2015-04,Saskatchewan,Employment rate,62.8
2015-04,Alberta,Population,519.3
2015-04,Alberta,Labour force,365.8
2015-04,Alberta,Employment,328.5
2015-04,Alberta,Full-time employment,202.8
2015-04,Alberta,Part-time employment,125.7
2015-04,Alberta,Unemployment,37.3
2015-04,Alberta,Unemployment rate,10.2
2015-04,Alberta,Participation rate,70.4
2015-04,Alberta,Employment rate,63.3
2015-04,British Columbia,Population,573.1
2015-04,British Columbia,Labour force,357.0
2015-04,British Columbia,Employment,318.0
2015-04,British Columbia,Full-time employment,171.7
2015-04,British Columbia,Part-time employment,146.3
2015-04,British Columbia,Unemployment,39.0
2015-04,British Columbia,Unemployment rate,10.9
2015-04,British Columbia,Participation rate,62.3
2015-04,British Columbia,Employment rate,55.5
2015-05,Canada,Population,4381.5
2015-05,Canada,Labour force,2873.5
2015-05,Canada,Employment,2509.7
2015-05,Canada,Full-time employment,1317.0
2015-05,Canada,Part-time employment,1192.8
2015-05,Canada,Unemployment,363.7
2015-05,Canada,Unemployment rate,12.7
2015-05,Canada,Participation rate,65.6
2015-05,Canada,Employment rate,57.3
2015-05,Newfoundland and Labrador,Population,57.5
2015-05,Newfoundland and Labrador,Labour force,39.2
2015-05,Newfoundland and Labrador,Employment,32.3
2015-05,Newfoundland and Labrador,Full-time employment,18.6
2015-05,Newfoundland and Labrador,Part-time employment,13.7
2015-05,Newfoundland and Labrador,Unemployment,6.9
2015-05,Newfoundland and Labrador,Unemployment rate,17.6
2015-05,Newfoundland and Labrador,Participation rate,68.2
2015-05,Newfoundland and Labrador,Employment rate,56.2
2015-05,Prince Edward Island,Population,17.8
2015-05,Prince Edward Island,Labour force,11.8
2015-05,Prince Edward Island,Employment,9.7
2015-05,Prince Edward Island,Full-time employment,4.9
2015-05,Prince Edward Island,Part-time employment,4.8
2015-05,Prince Edward Island,Unemployment,2.1
2015-05,Prince Edward Island,Unemployment rate,17.8
2015-05,Prince Edward Island,Participation rate,66.3
2015-05,Prince Edward Island,Employment rate,54.5
2015-05,Nova Scotia,Population,110.2
2015-05,Nova Scotia,Labour force,73.9
2015-05,Nova Scotia,Employment,62.0
2015-05,Nova Scotia,Full-time employment,34.1
2015-05,Nova Scotia,Part-time employment,27.8
2015-05,Nova Scotia,Unemployment,11.9
2015-05,Nova Scotia,Unemployment rate,16.1
2015-05,Nova Scotia,Participation rate,67.1
2015-05,Nova Scotia,Employment rate,56.3
2015-05,New Brunswick,Population,83.8
2015-05,New Brunswick,Labour force,54.3
2015-05,New Brunswick,Employment,45.4
2015-05,New Brunswick,Full-time employment,27.5
2015-05,New Brunswick,Part-time employment,17.9
2015-05,New Brunswick,Unemployment,8.9
2015-05,New Brunswick,Unemployment rate,16.4
2015-05,New Brunswick,Participation rate,64.8
2015-05,New Brunswick,Employment rate,54.2
2015-05,Quebec,Population,950.3
2015-05,Quebec,Labour force,657.3
2015-05,Quebec,Employment,580.2
2015-05,Quebec,Full-time employment,285.5
2015-05,Quebec,Part-time employment,294.7
2015-05,Quebec,Unemployment,77.1
2015-05,Quebec,Unemployment rate,11.7
2015-05,Quebec,Participation rate,69.2
2015-05,Quebec,Employment rate,61.1
2015-05,Ontario,Population,1770.6
2015-05,Ontario,Labour force,1103.4
2015-05,Ontario,Employment,947.3
2015-05,Ontario,Full-time employment,456.2
2015-05,Ontario,Part-time employment,491.1
2015-05,Ontario,Unemployment,156.2
2015-05,Ontario,Unemployment rate,14.2
2015-05,Ontario,Participation rate,62.3
2015-05,Ontario,Employment rate,53.5
2015-05,Manitoba,Population,163.7
2015-05,Manitoba,Labour force,111.8
2015-05,Manitoba,Employment,98.7
2015-05,Manitoba,Full-time employment,56.6
2015-05,Manitoba,Part-time employment,42.1
2015-05,Manitoba,Unemployment,13.1
2015-05,Manitoba,Unemployment rate,11.7
2015-05,Manitoba,Participation rate,68.3
2015-05,Manitoba,Employment rate,60.3
2015-05,Saskatchewan,Population,135.3
2015-05,Saskatchewan,Labour force,93.4
2015-05,Saskatchewan,Employment,84.0
2015-05,Saskatchewan,Full-time employment,53.0
2015-05,Saskatchewan,Part-time employment,31.0
2015-05,Saskatchewan,Unemployment,9.3
2015-05,Saskatchewan,Unemployment rate,10.0
2015-05,Saskatchewan,Participation rate,69.0
2015-05,Saskatchewan,Employment rate,62.1
2015-05,Alberta,Population,519.2
2015-05,Alberta,Labour force,371.1
2015-05,Alberta,Employment,328.3
2015-05,Alberta,Full-time employment,211.2
2015-05,Alberta,Part-time employment,117.1
2015-05,Alberta,Unemployment,42.8
2015-05,Alberta,Unemployment rate,11.5
2015-05,Alberta,Participation rate,71.5
2015-05,Alberta,Employment rate,63.2
2015-05,British Columbia,Population,573.0
2015-05,British Columbia,Labour force,357.3
2015-05,British Columbia,Employment,321.8
2015-05,British Columbia,Full-time employment,169.4
2015-05,British Columbia,Part-time employment,152.5
2015-05,British Columbia,Unemployment,35.5
2015-05,British Columbia,Unemployment rate,9.9
2015-05,British Columbia,Participation rate,62.4
2015-05,British Columbia,Employment rate,56.2
2015-06,Canada,Population,4377.7
2015-06,Canada,Labour force,2841.6
2015-06,Canada,Employment,2485.4
2015-06,Canada,Full-time employment,1319.4
2015-06,Canada,Part-time employment,1166.0
2015-06,Canada,Unemployment,356.2
2015-06,Canada,Unemployment rate,12.5
2015-06,Canada,Participation rate,64.9
2015-06,Canada,Employment rate,56.8
2015-06,Newfoundland and Labrador,Population,57.4
2015-06,Newfoundland and Labrador,Labour force,38.2
2015-06,Newfoundland and Labrador,Employment,31.0
2015-06,Newfoundland and Labrador,Full-time employment,18.4
2015-06,Newfoundland and Labrador,Part-time employment,12.5
2015-06,Newfoundland and Labrador,Unemployment,7.3
2015-06,Newfoundland and Labrador,Unemployment rate,19.1
2015-06,Newfoundland and Labrador,Participation rate,66.6
2015-06,Newfoundland and Labrador,Employment rate,54.0
2015-06,Prince Edward Island,Population,17.8
2015-06,Prince Edward Island,Labour force,12.3
2015-06,Prince Edward Island,Employment,10.0
2015-06,Prince Edward Island,Full-time employment,5.3
2015-06,Prince Edward Island,Part-time employment,4.8
2015-06,Prince Edward Island,Unemployment,2.3
2015-06,Prince Edward Island,Unemployment rate,18.7
2015-06,Prince Edward Island,Participation rate,69.1
2015-06,Prince Edward Island,Employment rate,56.2
2015-06,Nova Scotia,Population,110.0
2015-06,Nova Scotia,Labour force,72.3
2015-06,Nova Scotia,Employment,61.1
2015-06,Nova Scotia,Full-time employment,33.5
2015-06,Nova Scotia,Part-time employment,27.6
2015-06,Nova Scotia,Unemployment,11.2
2015-06,Nova Scotia,Unemployment rate,15.5
2015-06,Nova Scotia,Participation rate,65.7
2015-06,Nova Scotia,Employment rate,55.5
2015-06,New Brunswick,Population,83.6
2015-06,New Brunswick,Labour force,52.7
2015-06,New Brunswick,Employment,42.0
2015-06,New Brunswick,Full-time employment,24.2
2015-06,New Brunswick,Part-time employment,17.8
2015-06,New Brunswick,Unemployment,10.7
2015-06,New Brunswick,Unemployment rate,20.3
2015-06,New Brunswick,Participation rate,63.0
2015-06,New Brunswick,Employment rate,50.2
2015-06,Quebec,Population,948.6
2015-06,Quebec,Labour force,639.7
2015-06,Quebec,Employment,560.2
2015-06,Quebec,Full-time employment,271.1
2015-06,Quebec,Part-time employment,289.1
2015-06,Quebec,Unemployment,79.5
2015-06,Quebec,Unemployment rate,12.4
2015-06,Quebec,Participation rate,67.4
2015-06,Quebec,Employment rate,59.1
2015-06,Ontario,Population,1770.1
2015-06,Ontario,Labour force,1101.9
2015-06,Ontario,Employment,946.2
2015-06,Ontario,Full-time employment,475.6
2015-06,Ontario,Part-time employment,470.6
2015-06,Ontario,Unemployment,155.7
2015-06,Ontario,Unemployment rate,14.1
2015-06,Ontario,Participation rate,62.3
2015-06,Ontario,Employment rate,53.5
2015-06,Manitoba,Population,163.8
2015-06,Manitoba,Labour force,110.2
2015-06,Manitoba,Employment,98.4
2015-06,Manitoba,Full-time employment,57.2
2015-06,Manitoba,Part-time employment,41.1
2015-06,Manitoba,Unemployment,11.8
2015-06,Manitoba,Unemployment rate,10.7
2015-06,Manitoba,Participation rate,67.3
2015-06,Manitoba,Employment rate,60.1
2015-06,Saskatchewan,Population,135.0
2015-06,Saskatchewan,Labour force,92.4
2015-06,Saskatchewan,Employment,83.4
2015-06,Saskatchewan,Full-time employment,52.4
2015-06,Saskatchewan,Part-time employment,31.0
2015-06,Saskatchewan,Unemployment,9.0
2015-06,Saskatchewan,Unemployment rate,9.7
2015-06,Saskatchewan,Participation rate,68.4
2015-06,Saskatchewan,Employment rate,61.8
2015-06,Alberta,Population,518.6
2015-06,Alberta,Labour force,360.7
2015-06,Alberta,Employment,328.5
2015-06,Alberta,Full-time employment,207.9
2015-06,Alberta,Part-time employment,120.5
2015-06,Alberta,Unemployment,32.2
2015-06,Alberta,Unemployment rate,8.9
2015-06,Alberta,Participation rate,69.6
2015-06,Alberta,Employment rate,63.3
2015-06,British Columbia,Population,572.8
2015-06,British Columbia,Labour force,361.2
2015-06,British Columbia,Employment,324.7
2015-06,British Columbia,Full-time employment,173.8
2015-06,British Columbia,Part-time employment,150.9
2015-06,British Columbia,Unemployment,36.4
2015-06,British Columbia,Unemployment rate,10.1
2015-06,British Columbia,Participation rate,63.1
2015-06,British Columbia,Employment rate,56.7
2015-07,Canada,Population,4375.9
2015-07,Canada,Labour force,2857.7
2015-07,Canada,Employment,2488.8
2015-07,Canada,Full-time employment,1294.9
2015-07,Canada,Part-time employment,1194.0
2015-07,Canada,Unemployment,368.8
2015-07,Canada,Unemployment rate,12.9
2015-07,Canada,Participation rate,65.3
2015-07,Canada,Employment rate,56.9
2015-07,Newfoundland and Labrador,Population,57.3
2015-07,Newfoundland and Labrador,Labour force,37.1
2015-07,Newfoundland and Labrador,Employment,31.3
2015-07,Newfoundland and Labrador,Full-time employment,21.0
2015-07,Newfoundland and Labrador,Part-time employment,10.3
2015-07,Newfoundland and Labrador,Unemployment,5.8
2015-07,Newfoundland and Labrador,Unemployment rate,15.6
2015-07,Newfoundland and Labrador,Participation rate,64.7
2015-07,Newfoundland and Labrador,Employment rate,54.6
2015-07,Prince Edward Island,Population,17.8
2015-07,Prince Edward Island,Labour force,12.4
2015-07,Prince Edward Island,Employment,10.4
2015-07,Prince Edward Island,Full-time employment,5.7
2015-07,Prince Edward Island,Part-time employment,4.7
2015-07,Prince Edward Island,Unemployment,1.9
2015-07,Prince Edward Island,Unemployment rate,15.3
2015-07,Prince Edward Island,Participation rate,69.7
2015-07,Prince Edward Island,Employment rate,58.4
2015-07,Nova Scotia,Population,109.9
2015-07,Nova Scotia,Labour force,74.8
2015-07,Nova Scotia,Employment,63.7
2015-07,Nova Scotia,Full-time employment,36.9
2015-07,Nova Scotia,Part-time employment,26.8
2015-07,Nova Scotia,Unemployment,11.1
2015-07,Nova Scotia,Unemployment rate,14.8
2015-07,Nova Scotia,Participation rate,68.1
2015-07,Nova Scotia,Employment rate,58.0
2015-07,New Brunswick,Population,83.5
2015-07,New Brunswick,Labour force,54.1
2015-07,New Brunswick,Employment,43.8
2015-07,New Brunswick,Full-time employment,26.0
2015-07,New Brunswick,Part-time employment,17.8
2015-07,New Brunswick,Unemployment,10.3
2015-07,New Brunswick,Unemployment rate,19.0
2015-07,New Brunswick,Participation rate,64.8
2015-07,New Brunswick,Employment rate,52.5
2015-07,Quebec,Population,947.2
2015-07,Quebec,Labour force,648.4
2015-07,Quebec,Employment,571.0
2015-07,Quebec,Full-time employment,264.4
2015-07,Quebec,Part-time employment,306.6
2015-07,Quebec,Unemployment,77.4
2015-07,Quebec,Unemployment rate,11.9
2015-07,Quebec,Participation rate,68.5
2015-07,Quebec,Employment rate,60.3
2015-07,Ontario,Population,1770.2
2015-07,Ontario,Labour force,1105.5
2015-07,Ontario,Employment,944.0
2015-07,Ontario,Full-time employment,473.7
2015-07,Ontario,Part-time employment,470.3
2015-07,Ontario,Unemployment,161.5
2015-07,Ontario,Unemployment rate,14.6
2015-07,Ontario,Participation rate,62.5
2015-07,Ontario,Employment rate,53.3
2015-07,Manitoba,Population,163.9
2015-07,Manitoba,Labour force,110.5
2015-07,Manitoba,Employment,98.6
2015-07,Manitoba,Full-time employment,54.9
2015-07,Manitoba,Part-time employment,43.7
2015-07,Manitoba,Unemployment,11.9
2015-07,Manitoba,Unemployment rate,10.8
2015-07,Manitoba,Participation rate,67.4
2015-07,Manitoba,Employment rate,60.2
2015-07,Saskatchewan,Population,134.9
2015-07,Saskatchewan,Labour force,91.6
2015-07,Saskatchewan,Employment,82.9
2015-07,Saskatchewan,Full-time employment,49.7
2015-07,Saskatchewan,Part-time employment,33.1
2015-07,Saskatchewan,Unemployment,8.7
2015-07,Saskatchewan,Unemployment rate,9.5
2015-07,Saskatchewan,Participation rate,67.9
2015-07,Saskatchewan,Employment rate,61.5
2015-07,Alberta,Population,518.1
2015-07,Alberta,Labour force,365.4
2015-07,Alberta,Employment,326.4
2015-07,Alberta,Full-time employment,202.1
2015-07,Alberta,Part-time employment,124.3
2015-07,Alberta,Unemployment,39.0
2015-07,Alberta,Unemployment rate,10.7
2015-07,Alberta,Participation rate,70.5
2015-07,Alberta,Employment rate,63.0
2015-07,British Columbia,Population,573.0
2015-07,British Columbia,Labour force,357.9
2015-07,British Columbia,Employment,316.7
2015-07,British Columbia,Full-time employment,160.5
2015-07,British Columbia,Part-time employment,156.2
2015-07,British Columbia,Unemployment,41.2
2015-07,British Columbia,Unemployment rate,11.5
2015-07,British Columbia,Participation rate,62.5
2015-07,British Columbia,Employment rate,55.3
2015-08,Canada,Population,4374.4
2015-08,Canada,Labour force,2858.9
2015-08,Canada,Employment,2496.3
2015-08,Canada,Full-time employment,1298.0
2015-08,Canada,Part-time employment,1198.3
2015-08,Canada,Unemployment,362.6
2015-08,Canada,Unemployment rate,12.7
2015-08,Canada,Participation rate,65.4
2015-08,Canada,Employment rate,57.1
2015-08,Newfoundland and Labrador,Population,57.3
2015-08,Newfoundland and Labrador,Labour force,37.0
2015-08,Newfoundland and Labrador,Employment,30.7
2015-08,Newfoundland and Labrador,Full-time employment,17.0
2015-08,Newfoundland and Labrador,Part-time employment,13.7
2015-08,Newfoundland and Labrador,Unemployment,6.3
2015-08,Newfoundland and Labrador,Unemployment rate,17.0
2015-08,Newfoundland and Labrador,Participation rate,64.6
2015-08,Newfoundland and Labrador,Employment rate,53.6
2015-08,Prince Edward Island,Population,17.8
2015-08,Prince Edward Island,Labour force,12.2
2015-08,Prince Edward Island,Employment,10.2
2015-08,Prince Edward Island,Full-time employment,6.1
2015-08,Prince Edward Island,Part-time employment,4.1
2015-08,Prince Edward Island,Unemployment,2.0
2015-08,Prince Edward Island,Unemployment rate,16.4
2015-08,Prince Edward Island,Participation rate,68.5
2015-08,Prince Edward Island,Employment rate,57.3
2015-08,Nova Scotia,Population,109.7
2015-08,Nova Scotia,Labour force,72.9
2015-08,Nova Scotia,Employment,62.9
2015-08,Nova Scotia,Full-time employment,34.8
2015-08,Nova Scotia,Part-time employment,28.1
2015-08,Nova Scotia,Unemployment,10.0
2015-08,Nova Scotia,Unemployment rate,13.7
2015-08,Nova Scotia,Participation rate,66.5
2015-08,Nova Scotia,Employment rate,57.3
2015-08,New Brunswick,Population,83.4
2015-08,New Brunswick,Labour force,54.4
2015-08,New Brunswick,Employment,45.3
2015-08,New Brunswick,Full-time employment,28.2
2015-08,New Brunswick,Part-time employment,17.2
2015-08,New Brunswick,Unemployment,9.1
2015-08,New Brunswick,Unemployment rate,16.7
2015-08,New Brunswick,Participation rate,65.2
2015-08,New Brunswick,Employment rate,54.3
2015-08,Quebec,Population,945.8
2015-08,Quebec,Labour force,647.8
2015-08,Quebec,Employment,571.8
2015-08,Quebec,Full-time employment,253.8
2015-08,Quebec,Part-time employment,318.1
2015-08,Quebec,Unemployment,76.0
2015-08,Quebec,Unemployment rate,11.7
2015-08,Quebec,Participation rate,68.5
2015-08,Quebec,Employment rate,60.5
2015-08,Ontario,Population,1770.5
2015-08,Ontario,Labour force,1112.2
2015-08,Ontario,Employment,949.9
2015-08,Ontario,Full-time employment,482.0
2015-08,Ontario,Part-time employment,467.9
2015-08,Ontario,Unemployment,162.4
2015-08,Ontario,Unemployment rate,14.6
2015-08,Ontario,Participation rate,62.8
2015-08,Ontario,Employment rate,53.7
2015-08,Manitoba,Population,163.9
2015-08,Manitoba,Labour force,111.7
2015-08,Manitoba,Employment,99.0
2015-08,Manitoba,Full-time employment,52.9
2015-08,Manitoba,Part-time employment,46.2
2015-08,Manitoba,Unemployment,12.7
2015-08,Manitoba,Unemployment rate,11.4
2015-08,Manitoba,Participation rate,68.2
