date,geography,indicator,value
1994-01,Ontario,Population,10744762
1994-01,Manitoba,Population,1119284
1994-01,Saskatchewan,Population,1007554
1994-01,Alberta,Population,2683346
1994-01,British Columbia,Population,3623717
1994-01,Yukon,Population,29670
1994-01,Northwest Territories,Population,40273
1994-01,Nunavut,Population,23980
1994-04,Canada,Population,28907448
1994-04,Newfoundland and Labrador,Population,575670
1994-04,Prince Edward Island,Population,133030
1994-04,Nova Scotia,Population,926109
1994-04,New Brunswick,Population,749473
1994-04,Quebec,Population,7184599
1994-04,Ontario,Population,10776819
1994-04,Manitoba,Population,1120863
1994-04,Saskatchewan,Population,1008540
1994-04,Alberta,Population,2691443
1994-04,British Columbia,Population,3646632
1994-04,Yukon,Population,29682
1994-04,Northwest Territories,Population,40383
1994-04,Nunavut,Population,24205
1994-07,Canada,Population,29000663
1994-07,Newfoundland and Labrador,Population,574466
1994-07,Prince Edward Island,Population,133437
1994-07,Nova Scotia,Population,926871
1994-07,New Brunswick,Population,750185
1994-07,Quebec,Population,7192403
1994-07,Ontario,Population,10819146
1994-07,Manitoba,Population,1123230
1994-07,Saskatchewan,Population,1009575
1994-07,Alberta,Population,2700606
1994-07,British Columbia,Population,3676075
1994-07,Yukon,Population,29684
1994-07,Northwest Territories,Population,40578
1994-07,Nunavut,Population,24407
1994-10,Canada,Population,29096372
1994-10,Newfoundland and Labrador,Population,572068
1994-10,Prince Edward Island,Population,133800
1994-10,Nova Scotia,Population,927778
1994-10,New Brunswick,Population,750670
1994-10,Quebec,Population,7201106
1994-10,Ontario,Population,10860406
1994-10,Manitoba,Population,1124263
1994-10,Saskatchewan,Population,1010784
1994-10,Alberta,Population,2709011
1994-10,British Columbia,Population,3711468
1994-10,Yukon,Population,29606
1994-10,Northwest Territories,Population,40875
1994-10,Nunavut,Population,24537
1995-01,Canada,Population,29141902
1995-01,Newfoundland and Labrador,Population,570563
1995-01,Prince Edward Island,Population,134060
1995-01,Nova Scotia,Population,927395
1995-01,New Brunswick,Population,750819
1995-01,Quebec,Population,7205074
1995-01,Ontario,Population,10875308
1995-01,Manitoba,Population,1124947
1995-01,Saskatchewan,Population,1011784
1995-01,Alberta,Population,2715701
1995-01,British Columbia,Population,3730564
1995-01,Yukon,Population,29882
1995-01,Northwest Territories,Population,41114
1995-01,Nunavut,Population,24691
1995-04,Canada,Population,29211541
1995-04,Newfoundland and Labrador,Population,569068
1995-04,Prince Edward Island,Population,134175
1995-04,Nova Scotia,Population,927641
1995-04,New Brunswick,Population,750692
1995-04,Quebec,Population,7210305
1995-04,Ontario,Population,10906895
1995-04,Manitoba,Population,1127234
1995-04,Saskatchewan,Population,1012795
1995-04,Alberta,Population,2724946
1995-04,British Columbia,Population,3751377
1995-04,Yukon,Population,30143
1995-04,Northwest Territories,Population,41407
1995-04,Nunavut,Population,24863
1995-07,Canada,Population,29302311
1995-07,Newfoundland and Labrador,Population,567397
1995-07,Prince Edward Island,Population,134415
1995-07,Nova Scotia,Population,928120
1995-07,New Brunswick,Population,750943
1995-07,Quebec,Population,7219219
1995-07,Ontario,Population,10950119
1995-07,Manitoba,Population,1129150
1995-07,Saskatchewan,Population,1014187
1995-07,Alberta,Population,2734519
1995-07,British Columbia,Population,3777390
1995-07,Yukon,Population,30442
1995-07,Northwest Territories,Population,41432
1995-07,Nunavut,Population,24978
1995-10,Canada,Population,29396274
1995-10,Newfoundland and Labrador,Population,565008
1995-10,Prince Edward Island,Population,134971
1995-10,Nova Scotia,Population,930028
1995-10,New Brunswick,Population,751174
1995-10,Quebec,Population,7228600
1995-10,Ontario,Population,10993416
1995-10,Manitoba,Population,1129547
1995-10,Saskatchewan,Population,1015349
1995-10,Alberta,Population,2745255
1995-10,British Columbia,Population,3805461
1995-10,Yukon,Population,30875
1995-10,Northwest Territories,Population,41470
1995-10,Nunavut,Population,25120
1996-01,Canada,Population,29446857
1996-01,Newfoundland and Labrador,Population,563679
1996-01,Prince Edward Island,Population,135119
1996-01,Nova Scotia,Population,929782
1996-01,New Brunswick,Population,751581
1996-01,Quebec,Population,7232952
1996-01,Ontario,Population,11009307
1996-01,Manitoba,Population,1130288
1996-01,Saskatchewan,Population,1016198
1996-01,Alberta,Population,2753463
1996-01,British Columbia,Population,3826739
1996-01,Yukon,Population,30963
1996-01,Northwest Territories,Population,41495
1996-01,Nunavut,Population,25291
1996-04,Canada,Population,29514217
1996-04,Newfoundland and Labrador,Population,561646
1996-04,Prince Edward Island,Population,135311
1996-04,Nova Scotia,Population,929921
1996-04,New Brunswick,Population,751872
1996-04,Quebec,Population,7237307
1996-04,Ontario,Population,11037392
1996-04,Manitoba,Population,1132025
1996-04,Saskatchewan,Population,1017872
1996-04,Alberta,Population,2762903
1996-04,British Columbia,Population,3849847
1996-04,Yukon,Population,31142
1996-04,Northwest Territories,Population,41516
1996-04,Nunavut,Population,25463
1996-07,Canada,Population,29610218
1996-07,Newfoundland and Labrador,Population,559698
1996-07,Prince Edward Island,Population,135737
1996-07,Nova Scotia,Population,931327
1996-07,New Brunswick,Population,752268
1996-07,Quebec,Population,7246897
1996-07,Ontario,Population,11082903
1996-07,Manitoba,Population,1134196
1996-07,Saskatchewan,Population,1018945
1996-07,Alberta,Population,2775133
1996-07,British Columbia,Population,3874317
1996-07,Yukon,Population,31387
1996-07,Northwest Territories,Population,41741
1996-07,Nunavut,Population,25669
1996-10,Canada,Population,29708206
1996-10,Newfoundland and Labrador,Population,557281
1996-10,Prince Edward Island,Population,136004
1996-10,Nova Scotia,Population,932276
1996-10,New Brunswick,Population,752526
1996-10,Quebec,Population,7257616
1996-10,Ontario,Population,11130574
1996-10,Manitoba,Population,1134619
1996-10,Saskatchewan,Population,1019408
1996-10,Alberta,Population,2789691
1996-10,British Columbia,Population,3899256
1996-10,Yukon,Population,31596
1996-10,Northwest Territories,Population,41611
1996-10,Nunavut,Population,25748
1997-01,Canada,Population,29751536
1997-01,Newfoundland and Labrador,Population,555432
1997-01,Prince Edward Island,Population,135935
1997-01,Nova Scotia,Population,932349
1997-01,New Brunswick,Population,752334
1997-01,Quebec,Population,7262945
1997-01,Ontario,Population,11146270
1997-01,Manitoba,Population,1134997
1997-01,Saskatchewan,Population,1018326
1997-01,Alberta,Population,2799561
1997-01,British Columbia,Population,3914490
1997-01,Yukon,Population,31633
1997-01,Northwest Territories,Population,41528
1997-01,Nunavut,Population,25736
1997-04,Canada,Population,29818012
1997-04,Newfoundland and Labrador,Population,553115
1997-04,Prince Edward Island,Population,135931
1997-04,Nova Scotia,Population,931832
1997-04,New Brunswick,Population,752447
1997-04,Quebec,Population,7267820
1997-04,Ontario,Population,11179959
1997-04,Manitoba,Population,1135846
1997-04,Saskatchewan,Population,1017683
1997-04,Alberta,Population,2813157
1997-04,British Columbia,Population,3931056
1997-04,Yukon,Population,31659
1997-04,Northwest Territories,Population,41668
1997-04,Nunavut,Population,25839
1997-07,Canada,Population,29905948
1997-07,Newfoundland and Labrador,Population,550911
1997-07,Prince Edward Island,Population,136095
1997-07,Nova Scotia,Population,932402
1997-07,New Brunswick,Population,752511
1997-07,Quebec,Population,7274611
1997-07,Ontario,Population,11227651
1997-07,Manitoba,Population,1136128
1997-07,Saskatchewan,Population,1017902
1997-07,Alberta,Population,2829848
1997-07,British Columbia,Population,3948583
1997-07,Yukon,Population,31797
1997-07,Northwest Territories,Population,41625
1997-07,Nunavut,Population,25884
1997-10,Canada,Population,29994790
1997-10,Newfoundland and Labrador,Population,547639
1997-10,Prince Edward Island,Population,136165
1997-10,Nova Scotia,Population,932735
1997-10,New Brunswick,Population,752248
1997-10,Quebec,Population,7282871
1997-10,Ontario,Population,11278893
1997-10,Manitoba,Population,1135649
1997-10,Saskatchewan,Population,1017426
1997-10,Alberta,Population,2847526
1997-10,British Columbia,Population,3964677
1997-10,Yukon,Population,31556
1997-10,Northwest Territories,Population,41411
1997-10,Nunavut,Population,25994
1998-01,Canada,Population,30028506
1998-01,Newfoundland and Labrador,Population,545769
1998-01,Prince Edward Island,Population,135938
1998-01,Nova Scotia,Population,932549
1998-01,New Brunswick,Population,751969
1998-01,Quebec,Population,7286008
1998-01,Ontario,Population,11292059
1998-01,Manitoba,Population,1135770
1998-01,Saskatchewan,Population,1017504
1998-01,Alberta,Population,2859305
1998-01,British Columbia,Population,3972821
1998-01,Yukon,Population,31510
1998-01,Northwest Territories,Population,41222
1998-01,Nunavut,Population,26082
1998-04,Canada,Population,30080180
1998-04,Newfoundland and Labrador,Population,542479
1998-04,Prince Edward Island,Population,135635
1998-04,Nova Scotia,Population,932033
1998-04,New Brunswick,Population,751080
1998-04,Quebec,Population,7290497
1998-04,Ontario,Population,11322038
1998-04,Manitoba,Population,1136177
1998-04,Saskatchewan,Population,1017105
1998-04,Alberta,Population,2876753
1998-04,British Columbia,Population,3977912
1998-04,Yukon,Population,31320
1998-04,Northwest Territories,Population,40968
1998-04,Nunavut,Population,26183
1998-07,Canada,Population,30155173
1998-07,Newfoundland and Labrador,Population,539843
1998-07,Prince Edward Island,Population,135804
1998-07,Nova Scotia,Population,931836
1998-07,New Brunswick,Population,750530
1998-07,Quebec,Population,7295935
1998-07,Ontario,Population,11365901
1998-07,Manitoba,Population,1137489
1998-07,Saskatchewan,Population,1017332
1998-07,Alberta,Population,2899066
1998-07,British Columbia,Population,3983113
1998-07,Yukon,Population,31149
1998-07,Northwest Territories,Population,40802
1998-07,Nunavut,Population,26373
1998-10,Canada,Population,30231639
1998-10,Newfoundland and Labrador,Population,537908
1998-10,Prince Edward Island,Population,135908
1998-10,Nova Scotia,Population,932740
1998-10,New Brunswick,Population,750708
1998-10,Quebec,Population,7305302
1998-10,Ontario,Population,11408804
1998-10,Manitoba,Population,1138328
1998-10,Saskatchewan,Population,1017748
1998-10,Alberta,Population,2915781
1998-10,British Columbia,Population,3990451
1998-10,Yukon,Population,30877
1998-10,Northwest Territories,Population,40635
1998-10,Nunavut,Population,26449
1999-01,Canada,Population,30260117
1999-01,Newfoundland and Labrador,Population,536515
1999-01,Prince Edward Island,Population,135994
1999-01,Nova Scotia,Population,932145
1999-01,New Brunswick,Population,750127
1999-01,Quebec,Population,7310238
1999-01,Ontario,Population,11419589
1999-01,Manitoba,Population,1138946
1999-01,Saskatchewan,Population,1016883
1999-01,Alberta,Population,2926079
1999-01,British Columbia,Population,3995643
1999-01,Yukon,Population,30748
1999-01,Northwest Territories,Population,40635
1999-01,Nunavut,Population,26575
1999-04,Canada,Population,30314696
1999-04,Newfoundland and Labrador,Population,534498
1999-04,Prince Edward Island,Population,136025
1999-04,Nova Scotia,Population,932116
1999-04,New Brunswick,Population,750075
1999-04,Quebec,Population,7315053
1999-04,Ontario,Population,11452857
1999-04,Manitoba,Population,1140502
1999-04,Saskatchewan,Population,1015716
1999-04,Alberta,Population,2937393
1999-04,British Columbia,Population,4002433
1999-04,Yukon,Population,30602
1999-04,Northwest Territories,Population,40705
1999-04,Nunavut,Population,26721
1999-07,Canada,Population,30401286
1999-07,Newfoundland and Labrador,Population,533329
1999-07,Prince Edward Island,Population,136281
1999-07,Nova Scotia,Population,933784
1999-07,New Brunswick,Population,750601
1999-07,Quebec,Population,7323250
1999-07,Ontario,Population,11504759
1999-07,Manitoba,Population,1142448
1999-07,Saskatchewan,Population,1014524
1999-07,Alberta,Population,2952692
1999-07,British Columbia,Population,4011375
1999-07,Yukon,Population,30785
1999-07,Northwest Territories,Population,40638
1999-07,Nunavut,Population,26820
1999-10,Canada,Population,30492106
1999-10,Newfoundland and Labrador,Population,532246
1999-10,Prince Edward Island,Population,136424
1999-10,Nova Scotia,Population,935941
1999-10,New Brunswick,Population,750643
1999-10,Quebec,Population,7334722
1999-10,Ontario,Population,11559464
1999-10,Manitoba,Population,1143618
1999-10,Saskatchewan,Population,1012582
1999-10,Alberta,Population,2966682
1999-10,British Columbia,Population,4021600
1999-10,Yukon,Population,30608
1999-10,Northwest Territories,Population,40579
1999-10,Nunavut,Population,26997
2000-01,Canada,Population,30525872
2000-01,Newfoundland and Labrador,Population,531774
2000-01,Prince Edward Island,Population,136442
2000-01,Nova Scotia,Population,934594
2000-01,New Brunswick,Population,750786
2000-01,Quebec,Population,7340269
2000-01,Ontario,Population,11576994
2000-01,Manitoba,Population,1144428
2000-01,Saskatchewan,Population,1011141
2000-01,Alberta,Population,2974517
2000-01,British Columbia,Population,4026664
2000-01,Yukon,Population,30495
2000-01,Northwest Territories,Population,40623
2000-01,Nunavut,Population,27145
2000-04,Canada,Population,30594030
2000-04,Newfoundland and Labrador,Population,529574
2000-04,Prince Edward Island,Population,136289
2000-04,Nova Scotia,Population,934291
2000-04,New Brunswick,Population,750543
2000-04,Quebec,Population,7347179
2000-04,Ontario,Population,11621255
2000-04,Manitoba,Population,1145873
2000-04,Saskatchewan,Population,1009177
2000-04,Alberta,Population,2988465
2000-04,British Columbia,Population,4033319
2000-04,Yukon,Population,30382
2000-04,Northwest Territories,Population,40455
2000-04,Nunavut,Population,27228
2000-07,Canada,Population,30685730
2000-07,Newfoundland and Labrador,Population,527966
2000-07,Prince Edward Island,Population,136470
2000-07,Nova Scotia,Population,933821
2000-07,New Brunswick,Population,750517
2000-07,Quebec,Population,7356951
2000-07,Ontario,Population,11683290
2000-07,Manitoba,Population,1147313
2000-07,Saskatchewan,Population,1007565
2000-07,Alberta,Population,3004198
2000-07,British Columbia,Population,4039230
2000-07,Yukon,Population,30431
2000-07,Northwest Territories,Population,40480
2000-07,Nunavut,Population,27498
2000-10,Canada,Population,30783969
2000-10,Newfoundland and Labrador,Population,526732
2000-10,Prince Edward Island,Population,136400
2000-10,Nova Scotia,Population,934459
2000-10,New Brunswick,Population,750252
2000-10,Quebec,Population,7368772
2000-10,Ontario,Population,11748348
2000-10,Manitoba,Population,1148183
2000-10,Saskatchewan,Population,1006027
2000-10,Alberta,Population,3016947
2000-10,British Columbia,Population,4049297
2000-10,Yukon,Population,30294
2000-10,Northwest Territories,Population,40575
2000-10,Nunavut,Population,27683
2001-01,Canada,Population,30824441
2001-01,Newfoundland and Labrador,Population,525299
2001-01,Prince Edward Island,Population,136377
2001-01,Nova Scotia,Population,933463
2001-01,New Brunswick,Population,749715
2001-01,Quebec,Population,7373978
2001-01,Ontario,Population,11771945
2001-01,Manitoba,Population,1148456
2001-01,Saskatchewan,Population,1003469
2001-01,Alberta,Population,3027941
2001-01,British Columbia,Population,4055229
2001-01,Yukon,Population,30147
2001-01,Northwest Territories,Population,40624
2001-01,Nunavut,Population,27798
2001-04,Canada,Population,30910996
2001-04,Newfoundland and Labrador,Population,523235
2001-04,Prince Edward Island,Population,136499
2001-04,Nova Scotia,Population,932909
2001-04,New Brunswick,Population,749789
2001-04,Quebec,Population,7383844
2001-04,Ontario,Population,11827345
2001-04,Manitoba,Population,1149684
2001-04,Saskatchewan,Population,1001643
2001-04,Alberta,Population,3041238
2001-04,British Columbia,Population,4066132
2001-04,Yukon,Population,30124
2001-04,Northwest Territories,Population,40625
2001-04,Nunavut,Population,27929
2001-07,Canada,Population,31020855
2001-07,Newfoundland and Labrador,Population,522043
2001-07,Prince Edward Island,Population,136667
2001-07,Nova Scotia,Population,932483
2001-07,New Brunswick,Population,749823
2001-07,Quebec,Population,7396014
2001-07,Ontario,Population,11897473
2001-07,Manitoba,Population,1151451
2001-07,Saskatchewan,Population,1000307
2001-07,Alberta,Population,3058554
2001-07,British Columbia,Population,4076896
2001-07,Yukon,Population,30160
2001-07,Northwest Territories,Population,40850
2001-07,Nunavut,Population,28134
2001-10,Canada,Population,31128873
2001-10,Newfoundland and Labrador,Population,521583
2001-10,Prince Edward Island,Population,136876
2001-10,Nova Scotia,Population,933318
2001-10,New Brunswick,Population,749298
2001-10,Quebec,Population,7411084
2001-10,Ontario,Population,11961546
2001-10,Manitoba,Population,1152144
2001-10,Saskatchewan,Population,999241
2001-10,Alberta,Population,3078756
2001-10,British Columbia,Population,4085595
2001-10,Yukon,Population,30079
2001-10,Northwest Territories,Population,41175
2001-10,Nunavut,Population,28178
2002-01,Canada,Population,31168896
2002-01,Newfoundland and Labrador,Population,521414
2002-01,Prince Edward Island,Population,136858
2002-01,Nova Scotia,Population,933757
2002-01,New Brunswick,Population,748639
2002-01,Quebec,Population,7417456
2002-01,Ontario,Population,11979906
2002-01,Manitoba,Population,1152828
2002-01,Saskatchewan,Population,998742
2002-01,Alberta,Population,3092506
2002-01,British Columbia,Population,4087124
2002-01,Yukon,Population,30156
2002-01,Northwest Territories,Population,41176
2002-01,Nunavut,Population,28334
2002-04,Canada,Population,31252682
2002-04,Newfoundland and Labrador,Population,520176
2002-04,Prince Edward Island,Population,136893
2002-04,Nova Scotia,Population,934165
2002-04,New Brunswick,Population,748778
2002-04,Quebec,Population,7427639
2002-04,Ontario,Population,12029818
2002-04,Manitoba,Population,1154728
2002-04,Saskatchewan,Population,997792
2002-04,Alberta,Population,3108716
2002-04,British Columbia,Population,4094170
2002-04,Yukon,Population,30144
2002-04,Northwest Territories,Population,41280
2002-04,Nunavut,Population,28383
2002-07,Canada,Population,31359199
2002-07,Newfoundland and Labrador,Population,519411
2002-07,Prince Edward Island,Population,136882
2002-07,Nova Scotia,Population,935172
2002-07,New Brunswick,Population,749375
2002-07,Quebec,Population,7441305
2002-07,Ontario,Population,12093412
2002-07,Manitoba,Population,1156673
2002-07,Saskatchewan,Population,996854
2002-07,Alberta,Population,3128757
2002-07,British Columbia,Population,4100504
2002-07,Yukon,Population,30339
2002-07,Northwest Territories,Population,41698
2002-07,Nunavut,Population,28817
2002-10,Canada,Population,31450677
2002-10,Newfoundland and Labrador,Population,519387
2002-10,Prince Edward Island,Population,137082
2002-10,Nova Scotia,Population,935959
2002-10,New Brunswick,Population,749416
2002-10,Quebec,Population,7455548
2002-10,Ontario,Population,12145100
2002-10,Manitoba,Population,1157289
2002-10,Saskatchewan,Population,996324
2002-10,Alberta,Population,3145227
2002-10,British Columbia,Population,4108351
2002-10,Yukon,Population,30268
2002-10,Northwest Territories,Population,41874
2002-10,Nunavut,Population,28852
2003-01,Canada,Population,31479415
2003-01,Newfoundland and Labrador,Population,519140
2003-01,Prince Edward Island,Population,137079
2003-01,Nova Scotia,Population,935495
2003-01,New Brunswick,Population,749243
2003-01,Quebec,Population,7461162
2003-01,Ontario,Population,12155691
2003-01,Manitoba,Population,1158358
2003-01,Saskatchewan,Population,996286
2003-01,Alberta,Population,3155370
2003-01,British Columbia,Population,4110197
2003-01,Yukon,Population,30424
2003-01,Northwest Territories,Population,42007
2003-01,Nunavut,Population,28963
2003-04,Canada,Population,31549344
2003-04,Newfoundland and Labrador,Population,518735
2003-04,Prince Edward Island,Population,137124
2003-04,Nova Scotia,Population,935775
2003-04,New Brunswick,Population,749269
2003-04,Quebec,Population,7471463
2003-04,Ontario,Population,12194269
2003-04,Manitoba,Population,1160853
2003-04,Saskatchewan,Population,995785
2003-04,Alberta,Population,3169295
2003-04,British Columbia,Population,4114884
2003-04,Yukon,Population,30575
2003-04,Northwest Territories,Population,42218
2003-04,Nunavut,Population,29099
2003-07,Canada,Population,31642461
2003-07,Newfoundland and Labrador,Population,518389
2003-07,Prince Edward Island,Population,137231
2003-07,Nova Scotia,Population,937681
2003-07,New Brunswick,Population,749444
2003-07,Quebec,Population,7485488
2003-07,Ontario,Population,12243641
2003-07,Manitoba,Population,1163585
2003-07,Saskatchewan,Population,996422
2003-07,Alberta,Population,3183291
2003-07,British Columbia,Population,4124447
2003-07,Yukon,Population,30943
2003-07,Northwest Territories,Population,42598
2003-07,Nunavut,Population,29301
2003-10,Canada,Population,31736141
2003-10,Newfoundland and Labrador,Population,518718
2003-10,Prince Edward Island,Population,137430
2003-10,Nova Scotia,Population,938744
2003-10,New Brunswick,Population,749467
2003-10,Quebec,Population,7503483
2003-10,Ontario,Population,12290116
2003-10,Manitoba,Population,1165518
2003-10,Saskatchewan,Population,996585
2003-10,Alberta,Population,3198059
2003-10,British Columbia,Population,4134598
2003-10,Yukon,Population,31219
2003-10,Northwest Territories,Population,42855
2003-10,Nunavut,Population,29349
2004-01,Canada,Population,31775723
2004-01,Newfoundland and Labrador,Population,518677
2004-01,Prince Edward Island,Population,137512
2004-01,Nova Scotia,Population,938946
2004-01,New Brunswick,Population,749192
2004-01,Quebec,Population,7510218
2004-01,Ontario,Population,12303516
2004-01,Manitoba,Population,1167643
2004-01,Saskatchewan,Population,996586
2004-01,Alberta,Population,3209557
2004-01,British Columbia,Population,4139895
2004-01,Yukon,Population,31320
2004-01,Northwest Territories,Population,43166
2004-01,Nunavut,Population,29495
2004-04,Canada,Population,31844704
2004-04,Newfoundland and Labrador,Population,517888
2004-04,Prince Edward Island,Population,137631
2004-04,Nova Scotia,Population,938738
2004-04,New Brunswick,Population,749340
2004-04,Quebec,Population,7520109
2004-04,Ontario,Population,12339813
2004-04,Manitoba,Population,1170336
2004-04,Saskatchewan,Population,997106
2004-04,Alberta,Population,3223659
2004-04,British Columbia,Population,4145916
2004-04,Yukon,Population,31400
2004-04,Northwest Territories,Population,43208
2004-04,Nunavut,Population,29560
2004-07,Canada,Population,31938807
2004-07,Newfoundland and Labrador,Population,517375
2004-07,Prince Edward Island,Population,137682
2004-07,Nova Scotia,Population,939625
2004-07,New Brunswick,Population,749424
2004-07,Quebec,Population,7535483
2004-07,Ontario,Population,12389641
2004-07,Manitoba,Population,1173228
2004-07,Saskatchewan,Population,997305
2004-07,Alberta,Population,3238817
2004-07,British Columbia,Population,4155630
2004-07,Yukon,Population,31455
2004-07,Northwest Territories,Population,43306
2004-07,Nunavut,Population,29836
2004-10,Canada,Population,32038207
2004-10,Newfoundland and Labrador,Population,516863
2004-10,Prince Edward Island,Population,137697
2004-10,Nova Scotia,Population,939855
2004-10,New Brunswick,Population,749249
2004-10,Quebec,Population,7553578
2004-10,Ontario,Population,12435931
2004-10,Manitoba,Population,1174667
2004-10,Saskatchewan,Population,997010
2004-10,Alberta,Population,3260721
2004-10,British Columbia,Population,4167802
2004-10,Yukon,Population,31688
2004-10,Northwest Territories,Population,43354
2004-10,Nunavut,Population,29792
2005-01,Canada,Population,32075011
2005-01,Newfoundland and Labrador,Population,516750
2005-01,Prince Edward Island,Population,137691
2005-01,Nova Scotia,Population,939202
2005-01,New Brunswick,Population,749005
2005-01,Quebec,Population,7559576
2005-01,Ontario,Population,12444755
2005-01,Manitoba,Population,1176047
2005-01,Saskatchewan,Population,995914
2005-01,Alberta,Population,3276908
2005-01,British Columbia,Population,4174017
2005-01,Yukon,Population,31770
2005-01,Northwest Territories,Population,43440
2005-01,Nunavut,Population,29936
2005-04,Canada,Population,32140569
2005-04,Newfoundland and Labrador,Population,515324
2005-04,Prince Edward Island,Population,137790
2005-04,Nova Scotia,Population,937989
2005-04,New Brunswick,Population,748696
2005-04,Quebec,Population,7567277
2005-04,Ontario,Population,12476560
2005-04,Manitoba,Population,1177285
2005-04,Saskatchewan,Population,994902
2005-04,Alberta,Population,3296359
2005-04,British Columbia,Population,4182971
2005-04,Yukon,Population,31861
2005-04,Northwest Territories,Population,43456
2005-04,Nunavut,Population,30099
2005-07,Canada,Population,32242732
2005-07,Newfoundland and Labrador,Population,514310
2005-07,Prince Edward Island,Population,138067
2005-07,Nova Scotia,Population,937931
2005-07,New Brunswick,Population,748061
2005-07,Quebec,Population,7581467
2005-07,Ontario,Population,12527581
2005-07,Manitoba,Population,1178262
2005-07,Saskatchewan,Population,993510
2005-07,Alberta,Population,3321839
2005-07,British Columbia,Population,4196076
2005-07,Yukon,Population,31901
2005-07,Northwest Territories,Population,43399
2005-07,Nunavut,Population,30328
2005-10,Canada,Population,32353311
2005-10,Newfoundland and Labrador,Population,513725
2005-10,Prince Edward Island,Population,138133
2005-10,Nova Scotia,Population,938755
2005-10,New Brunswick,Population,747674
2005-10,Quebec,Population,7598880
2005-10,Ontario,Population,12578240
2005-10,Manitoba,Population,1179082
2005-10,Saskatchewan,Population,993299
2005-10,Alberta,Population,3346802
2005-10,British Columbia,Population,4212674
2005-10,Yukon,Population,32127
2005-10,Northwest Territories,Population,43523
2005-10,Nunavut,Population,30397
2006-01,Canada,Population,32394909
2006-01,Newfoundland and Labrador,Population,512554
2006-01,Prince Edward Island,Population,137908
2006-01,Nova Scotia,Population,938120
2006-01,New Brunswick,Population,746985
2006-01,Quebec,Population,7604228
2006-01,Ontario,Population,12587149
2006-01,Manitoba,Population,1179916
2006-01,Saskatchewan,Population,992246
2006-01,Alberta,Population,3371851
2006-01,British Columbia,Population,4217956
2006-01,Yukon,Population,32112
2006-01,Northwest Territories,Population,43315
2006-01,Nunavut,Population,30569
2006-04,Canada,Population,32470171
2006-04,Newfoundland and Labrador,Population,510959
2006-04,Prince Edward Island,Population,137847
2006-04,Nova Scotia,Population,937665
2006-04,New Brunswick,Population,746337
2006-04,Quebec,Population,7615496
2006-04,Ontario,Population,12618321
2006-04,Manitoba,Population,1181632
2006-04,Saskatchewan,Population,991231
2006-04,Alberta,Population,3396809
2006-04,British Columbia,Population,4227980
2006-04,Yukon,Population,32152
2006-04,Northwest Territories,Population,43101
2006-04,Nunavut,Population,30641
2006-07,Canada,Population,32571193
2006-07,Newfoundland and Labrador,Population,510593
2006-07,Prince Edward Island,Population,137869
2006-07,Nova Scotia,Population,937880
2006-07,New Brunswick,Population,745621
2006-07,Quebec,Population,7631901
2006-07,Ontario,Population,12661953
2006-07,Manitoba,Population,1183560
2006-07,Saskatchewan,Population,992313
2006-07,Alberta,Population,3421435
2006-07,British Columbia,Population,4241793
2006-07,Yukon,Population,32272
2006-07,Northwest Territories,Population,43185
2006-07,Nunavut,Population,30818
2006-10,Canada,Population,32680839
2006-10,Newfoundland and Labrador,Population,510325
2006-10,Prince Edward Island,Population,137898
2006-10,Nova Scotia,Population,937060
2006-10,New Brunswick,Population,744973
2006-10,Quebec,Population,7652881
2006-10,Ontario,Population,12701324
2006-10,Manitoba,Population,1183975
2006-10,Saskatchewan,Population,993359
2006-10,Alberta,Population,3453945
2006-10,British Columbia,Population,4258653
2006-10,Yukon,Population,32361
2006-10,Northwest Territories,Population,43205
2006-10,Nunavut,Population,30880
2007-01,Canada,Population,32717848
2007-01,Newfoundland and Labrador,Population,510329
2007-01,Prince Edward Island,Population,137777
2007-01,Nova Scotia,Population,936232
2007-01,New Brunswick,Population,744849
2007-01,Quebec,Population,7661201
2007-01,Ontario,Population,12703327
2007-01,Manitoba,Population,1184495
2007-01,Saskatchewan,Population,995170
2007-01,Alberta,Population,3472779
2007-01,British Columbia,Population,4265328
2007-01,Yukon,Population,32316
2007-01,Northwest Territories,Population,43088
2007-01,Nunavut,Population,30957
2007-04,Canada,Population,32785964
2007-04,Newfoundland and Labrador,Population,509126
2007-04,Prince Edward Island,Population,137707
2007-04,Nova Scotia,Population,935028
2007-04,New Brunswick,Population,744934
2007-04,Quebec,Population,7673938
2007-04,Ontario,Population,12727090
2007-04,Manitoba,Population,1186421
2007-04,Saskatchewan,Population,997541
2007-04,Alberta,Population,3490849
2007-04,British Columbia,Population,4276745
2007-04,Yukon,Population,32274
2007-04,Northwest Territories,Population,43127
2007-04,Nunavut,Population,31184
2007-07,Canada,Population,32888886
2007-07,Newfoundland and Labrador,Population,509047
2007-07,Prince Edward Island,Population,137709
2007-07,Nova Scotia,Population,935164
2007-07,New Brunswick,Population,745430
2007-07,Quebec,Population,7692400
2007-07,Ontario,Population,12765133
2007-07,Manitoba,Population,1189446
2007-07,Saskatchewan,Population,1002074
2007-07,Alberta,Population,3514151
2007-07,British Columbia,Population,4290987
2007-07,Yukon,Population,32555
2007-07,Northwest Territories,Population,43396
2007-07,Nunavut,Population,31394
2007-10,Canada,Population,33001918
2007-10,Newfoundland and Labrador,Population,510256
2007-10,Prince Edward Island,Population,138020
2007-10,Nova Scotia,Population,935433
2007-10,New Brunswick,Population,746136
